xmltv_id,site_id,name,channelNumber,logoUrl
horizon-10035,lgi-obolite-sk-prod-master:10035,Noe TV HD,66,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5172.f.Noe_TV.png?style=content-station-logo-medium
horizon-10022,lgi-obolite-sk-prod-master:10022,Nova International HD,25,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8434.f.Nova_International_HD.png?style=content-station-logo-medium
horizon-10080,lgi-obolite-sk-prod-master:10080,Nova Sport 1 HD,211,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5128.f.Nova_Sport_HD.png?style=content-station-logo-medium
horizon-10081,lgi-obolite-sk-prod-master:10081,Nova Sport 2 HD,212,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8079.f.Nova_Sport_2_HD.png?style=content-station-logo-medium
horizon-10117,lgi-obolite-sk-prod-master:10117,ORF III,361,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/ORF3.f.ORF3.png?style=content-station-logo-medium
horizon-10115,lgi-obolite-sk-prod-master:10115,ORF 1,359,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1006.f.ORF1.png?style=content-station-logo-medium
horizon-10116,lgi-obolite-sk-prod-master:10116,ORF 2,360,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1007.f.ORF2.png?style=content-station-logo-medium
horizon-10181,lgi-obolite-sk-prod-master:10181,O!,539,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/9104.f.O_exclamation.png?style=content-station-logo-medium
horizon-10070,lgi-obolite-sk-prod-master:10070,Park TV,175,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/park_tv.f.Park_TV_HD.png?style=content-station-logo-medium
horizon-10179,lgi-obolite-sk-prod-master:10179,Pobeda,537,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/9102.f.Pobeda.png?style=content-station-logo-medium
horizon-10176,lgi-obolite-sk-prod-master:10176,Poekhali!,534,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/9099.f.Poekhali_exclamation.png?style=content-station-logo-medium
horizon-10029,lgi-obolite-sk-prod-master:10029,Prima COOL HD,59,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5134.f.Prima_COOL_HD.png?style=content-station-logo-medium
horizon-10027,lgi-obolite-sk-prod-master:10027,Prima KRIMI HD,56,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8738.f.Prima_KRIMI_HD.png?style=content-station-logo-medium
horizon-10030,lgi-obolite-sk-prod-master:10030,Prima love HD,60,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/769702.f.Prima_love_HD.png?style=content-station-logo-medium
