xmltv_id,site_id,name,channelNumber,logoUrl
upctv-10126,10126,FilmBox Premium HD,411,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8201.f.FilmBox_Premium_HD.png
upctv-10127,10127,FilmBox Stars HD,413,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5095.f.FilmBox_Plus.png
upctv-10043,10043,Film+ CZ HD,104,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/filmplus.f.png
upctv-10162,10162,FILM+ HU,479,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Film_plus_HU.f.Film_plus_HU.png
upctv-10068,10068,Fishing and Hunting,173,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5096.f.Fishing_and_Hunting.png
upctv-10014,10014,Folklorika HD,17,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Folklorika_HD.f.Folklorika_HD.png
upctv-10056,10056,Food Network HD,159,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8085.f.Food_Network_HD.png
upctv-10112,10112,France 24,355,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1140.f.France_24.png
upctv-11119,11119,Fun Radio,718,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/fun.f.png
upctv-10078,10078,Golf Channel HD,208,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5100.f.Golf_Channel_HD.png
upctv-10120,10120,HBO HD,401,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5104.f.HBO_HD.png
upctv-10121,10121,HBO 2 HD,402,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5077.f.HBO_2_HD.png
upctv-10122,10122,HBO 3 HD,403,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5103.f.HBO_3_HD.png
upctv-10137,10137,HirTV,450,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_3_c_8c438f56a055eb522959f7d1d67c3316.Hir_TV_SK.png
upctv-10057,10057,History HD,160,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/10057.png
upctv-12115,12115,Hlohovska TV,570,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Hlohovska_TV.f.png
upctv-10069,10069,Hobby TV HD,174,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/hobby_tv.f.Hobby_TV_HD.png
upctv-10055,10055,ID HD,157,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8416.f.IDX_HD.png
upctv-10001,10001,Jednotka HD,2,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8090.f.Jednotka_HD_SK.png
