xmltv_id,site_id,name,channelNumber,logoUrl
skylink.sk-810,pB1i1Vv8N-sKhV3y6is8E7EGULmgErPrtwpkbUdO,Expres Z,810,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Expres%20Z_m.png
skylink.sk-811,svR0BF5j7pEo8EvWclgc2ehCpVy0AB2c6OEa3V7z,Radio Lumen,811,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Radio%20Lumen_m.png
skylink.sk-812,QIiCGyc0FN6f8tiJ9j_ArrG0yLMrplTpygx91yis,Junior,812,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Junior_m.png
skylink.sk-813,TavZRyueMXiEfJPROQpTiE13bHNZNahWT25G6S7i,Litera,813,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Litera_m.png
skylink.sk-814,ocU2FViEdCunka7r5B0ZkXoRvwD12f-nGjHe7Kgo,Slovakia,814,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Slovakia_m.png
skylink.sk-815,3YpgipfdvCaQu-B8LPIUl9Df4mLQ8rcb75Zcl7TC,PatriaFM,815,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/PatriaFM_m.png
skylink.sk-816,JH1gexReNfVBdEU-LKliV5b7LD-rDKCIYN_eakkY,PatriaRD,816,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/PatriaRD_m.png
skylink.sk-817,J0bFckVsGasqaeYCkjX0GR7ozNO3cQGQxO_IMGP9,Europa 2 S,817,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Europa%202%20S_m.png
skylink.sk-818,_h1dcn6Bt5I0Tl8FzZEHqWnqENbV8ERR8Ix-xIrw,Europa 2 V,818,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Europa%202%20V_m.png
skylink.sk-830,-AnYgQw2J9kJ-hXHY5wKJ-YoChnXrTl3EJpM0wXv,CRo Radiozurnal,830,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20Radiozurnal_m.png
skylink.sk-831,JbY4bUtfgPIi3RaPR8xv8RNwVEK_4B7KkNGgU5pv,CRo DVOJKA,831,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20DVOJKA_m.png
skylink.sk-832,MkNV75WF-tYqvyqxJ1Nb7CSKUiv5-ZXV1n0COPCS,CRo VLTAVA,832,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20VLTAVA_m.png
skylink.sk-833,shujnUXB1v_SvfYAk7liSIrKLmUHlASMURAPsIcU,CRo PLUS,833,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20PLUS_m.png
skylink.sk-834,fswvscwIp8vLBDtYh75NN4FTM5VeCDhrCB3_VxsX,CRo RADIO WAVE,834,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20WAVE_m.png
skylink.sk-835,78eyXZLWS9avPYJAGeuT7g6Wqi-po3M93HZ0sTzS,CRo RADIO JUNIOR,835,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20JUNIOR_m.png
skylink.sk-836,QbGa8f4dgHcNuTScY0jSAuzetEC4_zzj0jJt9X_q,CRo D-DUR,836,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20D-DUR_m.png
skylink.sk-837,w9b0wm6zbbpx9gXlOFeaMW6ByDkkemX9X_2e7N2O,CRo JAZZ,837,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20JAZZ_m.png
skylink.sk-838,t2wZLHOQTLEJTHYjNERBqyq7vr8UJJ2RCs_M-ylW,CRo RADIO PRAHA,838,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20PRAHA_m.png
skylink.sk-839,IdvYJk1Zi-AYAuV4302rI9OojV0LsnG8aq7BXKgn,CRo STREDNI CECHY,839,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20STREDNI%20CECHY_m.png
skylink.sk-840,jet29q27wYiiWV2r7JexwI8Rw_12QPoj0CiYwzJO,CRo RADIO PRAGUE Int,840,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20PRAGUE%20Int_m.png
skylink.sk-841,hgehAEoSUYeG58xdQRssCn0UVsFBqgNfhtWh95eh,CRo BRNO,841,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20BRNO_m.png
skylink.sk-842,_WemsQR2QdY1wmSwgke6C8-UN_4odCoexOov8YFh,CRo C.BUDEJOVICE,842,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20C.BUDEJOVICE_m.png
skylink.sk-843,goP9n3FwNCQWKWHr6-mMdHE8ZCcXoCZugoo9Hqin,CRo H.KRALOVE,843,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20H.KRALOVE_m.png
skylink.sk-844,vxFWvidsvsRKgT8zb_R8c5H8r_q059NK1mogKRdF,CRo KARLOVY VARY,844,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20KARLOVY%20VARY_m.png
skylink.sk-845,OddpowJlDaO7KBOtF3mr422wi3s6zJ0_6qDdyF-_,CRo LIBEREC,845,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20LIBEREC_m.png
skylink.sk-846,bmp8u6yQpzmgtZ12Xn1Vkd-f7JOloNDxM94bMfge,CRo VYSOCINA,846,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20VYSOCINA_m.png
skylink.sk-847,mRrCIgsnS2XeE8nt3r9O08N3H0jiNzwDaSNsYENO,CRo PARDUBICE,847,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20PARDUBICE_m.png
skylink.sk-848,PHVP4Zx5LbQGYngB5KCLFubvgXqCTyNtE7gTshGW,CRo PLZEN,848,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20PLZEN_m.png
skylink.sk-849,gW3oetp78pyDBG0p54-N3CK4mtZZKob6xCq06uoY,CRo OLOMOUC,849,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20OLOMOUC_m.png
skylink.sk-850,20OXD3KvxtBCbGT-Dpc13-KsENaeYxOB2eQDG-1-,CRo OSTRAVA,850,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20OSTRAVA_m.png
skylink.sk-851,zYgeAhhQcWBxlGOmTxos7QnEEjoLhQNBHGXKwRuq,CRo SEVER,851,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20SEVER_m.png
skylink.sk-852,TyzJhJaGy4bZYel-bznsXpSgmLBDYgQqvyo2MLS-,CRo ZLIN,852,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20ZLIN_m.png
skylink.sk-853,k1isplWdIVkpVOqSsdjBnONKcTRbPYs9knHu5I8R,BEAT JM,853,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/BEAT%20JM_m.png
skylink.sk-854,4NtsYrFlm5et4WCuD60-JWnvb6W7OwI33Tzj_2NM,BEAT JZ,854,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/BEAT%20JZ_m.png
skylink.sk-855,mpaQeqdmpSLif5c_1ZpdBqvHP3gZeBffxLDMK_Ui,BEAT SM,855,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/BEAT%20SM_m.png
skylink.sk-856,Q0r-LrhDOulDQ_nDt8EoAYKYLyVb7KZlA-YWoKvD,BEAT SV,856,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/BEAT%20SV_m.png
skylink.sk-859,NifCLBSqkyKzmdwELhJkIU6PmjXI83IcZrZFqPgm,COUNTRY JZ,859,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/COUNTRY%20JZ_m.png
skylink.sk-860,8qij6xhZXbIL7v8iLbOYtaX4pKYeolcoGntYXwFB,COUNTRY SV,860,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/COUNTRY%20SV_m.png
skylink.sk-861,wae_rMSlqMBNqoyHobCelm7CQJbp0amUJOQvBzSO,Proglas,861,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Proglas_m.png
skylink.sk-862,2rBd---mjCdQmpx1V-emL_IpQz_339XwWq-lPwXZ,Pyramida,862,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Pyramida_m.png
skylink.sk-863,yvkfY22M5Vy5aIaprZGm6sny7yjNbvMxgZ6CljYy,PROSTOR,863,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/PROSTOR_m.png
skylink.sk-883,4nFUgvUHe3EHwlZkXihxbHZNb7DJAfNxGcqVSyiQ,Sunlite Radio,883,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Sunlite%20Radio_m.png
