,,,,,,,,150,duck.tv,ducktv.png,Slovenské,98|163|,150,duck.tv,ducktv.png,Slovenské,98|163|,352,ÓČKO STAR,376,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=460ca6f9fc6e5e67e423f483ca1efa28&p2=80,cz
,,,,,,,,222,ducktv,ducktv.png,Slovenské,||,222,ducktv,ducktv.png,Slovenské,||,383,Mezzo Live HD,377,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=3908ce66327022c16ae2a9073b585c43&p2=80,en
,,,,,,,,524,CETV,cetv.png,Slovenské,||,524,CETV,cetv.png,Slovenské,||,841,Šlágr Premium,378,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d68a50deaed130de7bd33ad0f189589a&p2=80,cz
,,,,,,,,985,Premier Sport 1,premiersport.png,Slovenské,||,985,Premier Sport 1,premiersport.png,Slovenské,||,892,Vixen,394,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=4499ebafb26a915859febcb4306703ca&p2=80,en
,,,,,,,,225,Doma,doma.png,Slovenské,|501|,225,Doma,doma.png,Slovenské,|501|,377,Brazzers TV Europe,395,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=afa748221b5ca190f07ccd80165aa3c6&p2=80,en
,,,,,,,,33,JOJ,JOJ.png,Slovenské,13||,33,JOJ,JOJ.png,Slovenské,13||,72,Hustler,396,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=0bd717f5b87b04bc1e39b886a492567d&p2=80,en
,,,,,,,,206,JOJ Plus,joj_plus.png,Slovenské,15|505|,206,JOJ Plus,joj_plus.png,Slovenské,15|505|,127,LEO TV,397,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f71b0fb59b7e005fd9e060eea105750e&p2=80,cz
,,,,,,,,1013,TV9 KTV,tv9.png,Slovenské,||,1013,TV9 KTV,tv9.png,Slovenské,||,328,EroXXX HD,399,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=dee396776bc113f556347793d23e8731&p2=80,en
,,,,,,,,142,Liptov,liptov.png,Slovenské,||,142,Liptov,liptov.png,Slovenské,||,74,Private TV,400,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=79ac117d490302b81ab08c8c3a682a64&p2=80,en
,,,,,,,,191,Lux,lux.png,Slovenské,|54|,191,Lux,lux.png,Slovenské,|54|,146,Blue Hustler,401,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=1388992aba6750aeeb12fa042586de82&p2=80,en
,,,,,,,,8,Markíza,markiza.png,Slovenské,14|500|,8,Markíza,markiza.png,Slovenské,14|500|,300,Erox HD,402,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=3826a98d95f23374ac25adfb13bdc4f6&p2=80,en
,,,,,,,,1124,Markíza International,markiza_international.png,Slovenské,135|47|,1124,Markíza International,markiza_international.png,Slovenské,135|47|,103,Playboy,403,,en
,,,,,,,,1127,Rádio Vlna,vlna.png,Slovenské,|2020|,1127,Rádio Vlna,vlna.png,Slovenské,|2020|,533,Dorcel TV,404,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f710f096d8a1ccb88bedbf3d8f6c0c9c&p2=80,en
,,,,,,,,999,Jojko,jojko.png,Slovenské,|166|,999,Jojko,jojko.png,Slovenské,|166|,761,Dorcel XXX,405,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=5ef2c19dd1070d963592331a1ff4c6aa&p2=80,en
,,,,,,,,833,SENZI,senzi.png,Slovenské,|32|,833,SENZI,senzi.png,Slovenské,|32|,323,CBS Reality,588,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=43b7d9719218e79c4331ce1e488260a5&p2=80,cz
,,,,,,,,10,STV1,STV1.png,Slovenské,44|45|,10,STV1,STV1.png,Slovenské,44|45|,276,TLC,591,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=4425e4caeaf9607e60681d9ff33952c4&p2=80,cz
,,,,,,,,11,STV2,STV2.png,Slovenské,|46|,11,STV2,STV2.png,Slovenské,|46|,132,Music Box,613,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=2ec218a14fb1aa2abac4ceee2c031f6d&p2=80,en
,,,,,,,,42,TA3,ta3.png,Slovenské,144|53|,42,TA3,ta3.png,Slovenské,144|53|,,,,,
,,,,,,,,1021,Ťuki,tuki.png,Slovenské,||,1021,Ťuki,tuki.png,Slovenské,||,,,,,
,,,,,,,,241,TV OSEM,tv8.png,Slovenské,9|55|,241,TV OSEM,tv8.png,Slovenské,9|55|,,,,,
,,,,,,,,735,TV Bratislava,tvba.png,Slovenské,||,735,TV Bratislava,tvba.png,Slovenské,||,,,,,
,,,,,,,,683,TV DAJTO,dajto.png,Slovenské,|502|,683,TV DAJTO,dajto.png,Slovenské,|502|,,,,,
,,,,,,,,718,WAU,wau.png,Slovenské,|506|,718,WAU,wau.png,Slovenské,|506|,,,,,
,,,,,,,,1143,Spartak TV,spartak.png,Slovenské,||,1143,Spartak TV,spartak.png,Slovenské,||,,,,,
,,,,,,,,1146,LifeTV,lifetv.png,Slovenské,||,1146,LifeTV,lifetv.png,Slovenské,||,,,,,
,,,,,,,,1162,Prima Plus,prima_plus.png,Slovenské,|507|,1162,Prima Plus,prima_plus.png,Slovenské,|507|,,,,,
,,,,,,,,1164,Severka,severka.png,Slovenské,||,1164,Severka,severka.png,Slovenské,||,,,,,
,,,,,,,,1165,Vega,vega.png,Slovenské,||,1165,Vega,vega.png,Slovenské,||,,,,,
,,,,,,,,1173,TV Považie,povazie.png,Slovenské,||,1173,TV Považie,povazie.png,Slovenské,||,,,,,
,,,,,,,,1174,TV RAJ,tv_raj.png,Slovenské,||,1174,TV RAJ,tv_raj.png,Slovenské,||,,,,,
,,,,,,,,1193,Městská televize Trnava,mtt.png,Slovenské,||,1193,Městská televize Trnava,mtt.png,Slovenské,||,,,,,
,,,,,,,,1194,TV7,tv7.png,Slovenské,||,1194,TV7,tv7.png,Slovenské,||,,,,,
,,,,,,,,1211,KOŠICE:DNES,kosicednes.png,Slovenské,||,1211,KOŠICE:DNES,kosicednes.png,Slovenské,||,,,,,
,,,,,,,,1239,Mestská televízia Ružomberok,ruzomberok.png,Slovenské,||,1239,Mestská televízia Ružomberok,ruzomberok.png,Slovenské,||,,,,,
,,,,,,,,1240,TV Levoča,levoca.png,Slovenské,||,1240,TV Levoča,levoca.png,Slovenské,||,,,,,
,,,,,,,,1305,Orange Sport HD,orangesport.png,Slovenské,||,1305,Orange Sport HD,orangesport.png,Slovenské,||,,,,,
,,,,,,,,1306,Orange Sport 2 HD,orangesport2.png,Slovenské,||,1306,Orange Sport 2 HD,orangesport2.png,Slovenské,||,,,,,
,,,,,,,,1307,Orange Sport 3 HD,orangesport3.png,Slovenské,||,1307,Orange Sport 3 HD,orangesport3.png,Slovenské,||,,,,,
,,,,,,,,1308,Orange Sport 4 HD,orangesport4.png,Slovenské,||,1308,Orange Sport 4 HD,orangesport4.png,Slovenské,||,,,,,
,,,,,,,,1309,Folklorika,folklorika.png,Slovenské,||,1309,Folklorika,folklorika.png,Slovenské,||,,,,,
,,,,,,,,1310,Senior,tvsenior.png,Slovenské,||,1310,Senior,tvsenior.png,Slovenské,||,,,,,
,,,,,,,,1125,Nova International,nova_international.png,Slovenské,|508|,1125,Nova International,nova_international.png,Slovenské,|508|,,,,,
,,,,,,,,1323,ducktv plus,ducktvplus.png,Slovenské,||,1323,ducktv plus,ducktvplus.png,Slovenské,||,,,,,
,,,,,,,,15291,JOJ Šport,joj_sport.png,Slovenské,||,15291,JOJ Šport,joj_sport.png,Slovenské,||,,,,,
,,,,,,,,1253,TV Ružinov,ruzinov.png,Slovenské,||,1253,TV Ružinov,ruzinov.png,Slovenské,||,,,,,
,,,,,,,,1315,Zemplín,zemplin.png,Slovenské,||,1315,Zemplín,zemplin.png,Slovenské,||,,,,,
,,,,,,,,1324,RTVS 24,rtvs24.png,Slovenské,||,1324,RTVS 24,rtvs24.png,Slovenské,||,,,,,
,,,,,,,,1326,Romana,romana.png,Slovenské,||,1326,Romana,romana.png,Slovenské,||,,,,,
,,,,,,,,1363,HaHa TV,hahatv.png,Slovenské,||,1363,HaHa TV,hahatv.png,Slovenské,||,,,,,
,,,,,,,,1364,Televízia Východ,tvvychod.png,Slovenské,||,1364,Televízia Východ,tvvychod.png,Slovenské,||,,,,,
,,,,,,,,1408,Rik TV,rik.png,Slovenské,||,1408,Rik TV,rik.png,Slovenské,||,,,,,
,,,,,,,,1472,B in Balance (sk),bib.png,Slovenské,||,1472,B in Balance (sk),bib.png,Slovenské,||,,,,,
,,,,,,,,1502,Chuck TV,chucktv.png,Slovenské,||,1502,Chuck TV,chucktv.png,Slovenské,||,,,,,
,,,,,,,,1512,RTVS Šport,rtvs_sport.png,Slovenské,||,1512,RTVS Šport,rtvs_sport.png,Slovenské,||,,,,,
,,,,,,,,1514,ArcadiaTV,arcadia.png,Slovenské,||,1514,ArcadiaTV,arcadia.png,Slovenské,||,,,,,
,,,,,,,,15321,TV SEN,tvsen.png,Slovenské,||,15321,TV SEN,tvsen.png,Slovenské,||,,,,,
,,,,,,,,15402,Markíza KRIMI,markiza_krimi.png,Slovenské,||,15402,Markíza KRIMI,markiza_krimi.png,Slovenské,||,,,,,
,,,,,,,,15403,volant.tv,volanttv.png,Slovenské,||,15403,volant.tv,volanttv.png,Slovenské,||,,,,,
,,,,,,,,15409,Západoslovenská televízia,zapadoslovenskatv.png,Slovenské,||,15409,Západoslovenská televízia,zapadoslovenskatv.png,Slovenské,||,,,,,
,,,,,,,,15426,RTV PD,rtvpd.png,Slovenské,||,15426,RTV PD,rtvpd.png,Slovenské,||,,,,,
,,,,,,,,15427,Šuriansky spravodaj,surianskyspravodaj.png,Slovenské,||,15427,Šuriansky spravodaj,surianskyspravodaj.png,Slovenské,||,,,,,
,,,,,,,,15428,TDT,tdt.png,Slovenské,||,15428,TDT,tdt.png,Slovenské,||,,,,,
,,,,,,,,15429,Televízia Dolný Kubín,dolnykubin.png,Slovenské,||,15429,Televízia Dolný Kubín,dolnykubin.png,Slovenské,||,,,,,
,,,,,,,,15430,Rimava,rimava.png,Slovenské,||,15430,Rimava,rimava.png,Slovenské,||,,,,,
,,,,,,,,15431,Florena,florena.png,Slovenské,||,15431,Florena,florena.png,Slovenské,||,,,,,
,,,,,,,,15440,Turbo TV,turbotv.png,Slovenské,||,15440,Turbo TV,turbotv.png,Slovenské,||,,,,,
,,,,,,,,15441,JOJ 24,joj_24.png,Slovenské,||,15441,JOJ 24,joj_24.png,Slovenské,||,,,,,
,,,,,,,,15450,TV Hronka,hronka.png,Slovenské,||,15450,TV Hronka,hronka.png,Slovenské,||,,,,,
,,,,,842,Cartoon Network (pl),CNT.png,Poľské,||,,,,,
,,,,,691,Eska TV,eskatv.png,Poľské,||,,,,,
,,,,,692,Kino Polska,kinopolska.png,Poľské,||,,,,,
,,,,,843,ONTV,ontv.png,Poľské,||,,,,,
,,,,,34,Polsat,polsat.png,Poľské,||,,,,,
,,,,,124,Polsat 2,polsat2.png,Poľské,||,,,,,
,,,,,14,Polonia,polonia.png,Poľské,161||,,,,,
,,,,,693,Polsat Café,polsatcafe.png,Poľské,||,,,,,
,,,,,694,Polsat News,polsatnews.png,Poľské,||,,,,,
,,,,,695,Polsat Play,polsatplay.png,Poľské,||,,,,,
,,,,,869,Polsat Romans,romans.png,Poľské,||,,,,,
,,,,,696,Polsat Film,polsatfilm.png,Poľské,||,,,,,
,,,,,697,Polsat Sport,polsatsport.png,Poľské,||,,,,,
,,,,,698,Polsat Sport Extra,polsatsportextra.png,Poľské,||,,,,,
,,,,,565,Polsat Sport News,polsatsportnews.png,Poľské,||,,,,,
,,,,,688,Puls 2,puls2.png,Poľské,||,,,,,
,,,,,700,Tele5,tele5.png,Poľské,||,,,,,
,,,,,50,TVN,TVN.png,Poľské,||,,,,,
,,,,,48,TVN7,TVN7.png,Poľské,||,,,,,
,,,,,12,TVP1,TVP1.png,Poľské,||,,,,,
,,,,,13,TVP2,TVP2.png,Poľské,||,,,,,
,,,,,196,TVP Info,tvpinfo.png,Poľské,||,,,,,
,,,,,98,TVP Sport,tvpsport.png,Poľské,||,,,,,
,,,,,99,TVP Kultura,tvpkultura.png,Poľské,||,,,,,
,,,,,100,TVP Historia,tvphist.png,Poľské,||,,,,,
,,,,,546,TV4,tv4.png,Poľské,||,,,,,
,,,,,566,TV6,tv6.png,Poľské,||,,,,,
,,,,,547,TV Puls,puls.png,Poľské,||,,,,,
,,,,,629,TVP Seriale,tvpseriale.png,Poľské,||,,,,,
,,,,,630,TVP3 Warszawa,tvp3_warszawa.png,Poľské,||,,,,,
,,,,,631,TVP HD,tvphd.png,Poľské,||,,,,,
,,,,,632,TV Bialorus,tvbialorus.png,Poľské,||,,,,,
,,,,,834,TVP Rozrywka,tvprozrywka.png,Poľské,||,,,,,
,,,,,844,TVS,tvs.png,Poľské,||,,,,,
,,,,,1139,TVP3,TVP3.png,Poľské,||,,,,,
,,,,,1168,Polsat 1,polsat1.png,Poľské,||,,,,,
,,,,,1172,Super Polsat,superpolsat.png,Poľské,||,,,,,
,,,,,1224,Polsat News 2,polsatnews2.png,Poľské,||,,,,,
,,,,,1225,TBN Poland,tbn.png,Poľské,||,,,,,
,,,,,1226,TVN24,tvn24.png,Poľské,||,,,,,
,,,,,1243,TVN Turbo,tvnturbo.png,Poľské,||,,,,,
,,,,,1254,TVP ABC,tvpabc.png,Poľské,||,,,,,
,,,,,1255,TTV,ttv.png,Poľské,||,,,,,
,,,,,1257,Polo TV,polotv.png,Poľské,||,,,,,
,,,,,1258,TV Trwam,tvtrwam.png,Poľské,||,,,,,
,,,,,1259,Stopklatka TV,stopklatkatv.png,Poľské,||,,,,,
,,,,,1260,Fokus TV,fokustv.png,Poľské,||,,,,,
,,,,,1311,Red Carpet,redcarpet.png,Poľské,||,,,,,
,,,,,1312,TVT,tvt.png,Poľské,||,,,,,
,,,,,1313,Stars TV,starstv.png,Poľské,||,,,,,
,,,,,1322,dlaCiebie.tv,dlaciebietv.png,Poľské,||,,,,,
,,,,,1344,Nowa TV,nowa.png,Poľské,||,,,,,
,,,,,1345,Eska TV Extra,eskatvextra.png,Poľské,||,,,,,
,,,,,1346,Polsat Music,polsatmusic.png,Poľské,||,,,,,
,,,,,1347,Eska Rock,eskarock.png,Poľské,||,,,,,
,,,,,1348,Polsat Games,polsatgames.png,Poľské,||,,,,,
,,,,,1349,VOX Music TV,voxmusic.png,Poľské,||,,,,,
,,,,,1350,Polsat Rodzina,polsatrodzina.png,Poľské,||,,,,,
,,,,,1351,Polsat Doku,polsatdoku.png,Poľské,||,,,,,
,,,,,1352,Disco Polo Music,discopolomusic.png,Poľské,||,,,,,
,,,,,1353,Superstacja,superstacja.png,Poľské,||,,,,,
,,,,,1354,Polsat Sport Fight,polsatsportfight.png,Poľské,||,,,,,
,,,,,1355,Polsat Seriale,polsatseriale.png,Poľské,||,,,,,
,,,,,1360,Polonia 1,polonia1.png,Poľské,||,,,,,
,,,,,1374,4Fun.TV,4funtv.png,Poľské,||,,,,,
,,,,,1375,4Fun Kids,4funkids.png,Poľské,||,,,,,
,,,,,1376,4Fun Dance,4fundance.png,Poľské,||,,,,,
,,,,,1378,Telewizja Republika,republika.png,Poľské,||,,,,,
,,,,,1379,EZO TV,ezotv.png,Poľské,||,,,,,
,,,,,1388,Power TV (pl),powertv.png,Poľské,||,,,,,
,,,,,1389,Adventure TV (pl),adventuretv.png,Poľské,||,,,,,
,,,,,1390,Nuta.TV,nutatv.png,Poľské,||,,,,,
,,,,,1391,Top Kids (pl),topkids.png,Poľské,||,,,,,
,,,,,1392,Junior Music,juniormusic.png,Poľské,||,,,,,
,,,,,1393,Biznes24,biznes24.png,Poľské,||,,,,,
,,,,,1394,TVC,tvc.png,Poľské,||,,,,,
,,,,,1395,Xtreme TV,xtremetv.png,Poľské,||,,,,,
,,,,,1396,Home TV,hometv.png,Poľské,||,,,,,
,,,,,1397,Gold TV,goldtv.png,Poľské,||,,,,,
,,,,,1398,Kino TV,kinotv.png,Poľské,||,,,,,
,,,,,1399,Filmbox Premium (pl),filmbox-premium.png,Poľské,||,,,,,
,,,,,1400,Filmbox Family (pl),filmboxfamily.png,Poľské,||,,,,,
,,,,,1401,Filmbox Extra HD (pl),filmboxhd.png,Poľské,||,,,,,
,,,,,1402,Filmbox Action (pl),filmboxaction.png,Poľské,||,,,,,
,,,,,1403,Water Planet,waterplanet.png,Poľské,||,,,,,
,,,,,1404,Novela tv,novelatv.png,Poľské,||,,,,,
,,,,,1405,wPolsce.pl,wpolscepl.png,Poľské,||,,,,,
,,,,,1406,JAZZ HD,jazzhd.png,Poľské,||,,,,,
,,,,,1429,EWTN,ewtn.png,Poľské,||,,,,,
,,,,,1440,Filmax,filmax.png,Poľské,||,,,,,
,,,,,1371,Zoom TV,zoomtv.png,Poľské,||,,,,,
,,,,,1407,Twoja TV,twojatv.png,Poľské,||,,,,,
,,,,,1445,Eurochannel (pl),eurochannel.png,Poľské,||,,,,,
,,,,,1450,Polsat Viasat Nature (pl),viasatnature.png,Poľské,||,,,,,
,,,,,1451,Polsat Viasat History (pl),viasathistory.png,Poľské,||,,,,,
,,,,,1452,Polsat Viasat Explore (pl),viasatexplore.png,Poľské,||,,,,,
,,,,,1453,Epic Drama (pl),epicdrama.png,Poľské,||,,,,,
,,,,,1467,2x2,2x2.png,Poľské,||,,,,,
,,,,,1470,Mixtape,mixtape.png,Poľské,||,,,,,
,,,,,1473,DocuBox HD (pl),docubox.png,Poľské,||,,,,,
,,,,,1474,Romance TV,romance.png,Poľské,||,,,,,
,,,,,1484,History (pl),history.png,Poľské,||,,,,,
,,,,,1485,TVP3 Gdańsk,tvp3_gdansk.png,Poľské,||,,,,,
,,,,,1486,TVP3 Szczecin,tvp3_szczecin.png,Poľské,||,,,,,
,,,,,1487,TVP3 Poznań,tvp3_poznan.png,Poľské,||,,,,,
,,,,,1488,TVP3 Białystok,tvp3_bialystok.png,Poľské,||,,,,,
,,,,,1489,TVP3 Olsztyn,tvp3_olsztyn.png,Poľské,||,,,,,
,,,,,1490,TVP3 Bydgoszcz,tvp3_bydgoszcz.png,Poľské,||,,,,,
,,,,,1491,TVP3 Gorzów Wielkopolski,tvp3_gorzow.png,Poľské,||,,,,,
,,,,,1492,TVP3 Lublin,tvp3_lublin.png,Poľské,||,,,,,
,,,,,1493,TVP3 Rzeszów,tvp3_rzeszow.png,Poľské,||,,,,,
,,,,,1494,TVP3 Wrocław,tvp3_wroclaw.png,Poľské,||,,,,,
,,,,,1495,TVP3 Kraków,tvp3_krakow.png,Poľské,||,,,,,
,,,,,1496,TVP3 Opole,tvp3_opole.png,Poľské,||,,,,,
,,,,,1497,TVP3 Katowice,tvp3_katowice.png,Poľské,||,,,,,
,,,,,1498,TVP3 Kielce,tvp3_kielce.png,Poľské,||,,,,,
,,,,,1499,TVP3 Łódź,tvp3_lodz.png,Poľské,||,,,,,
,,,,,1500,Red TOP TV,redtoptv.png,Poľské,||,,,,,
,,,,,15308,Nickelodeon (pl),nickelodeon.png,Poľské,||,,,,,
,,,,,15309,Nick Jr. (pl),nickjr.png,Poľské,||,,,,,
,,,,,15310,Nicktoons (pl),nicktoons.png,Poľské,||,,,,,
,,,,,15311,TeenNick (pl),teennick.png,Poľské,||,,,,,
,,,,,15312,MTV Polska,mtv.png,Poľské,||,,,,,
,,,,,15313,NickMusic (pl),nickmusic.png,Poľské,||,,,,,
,,,,,15314,MTV 90s (pl),mtv90.png,Poľské,||,,,,,
,,,,,15315,MTV 00s (pl),mtv00s.png,Poľské,||,,,,,
,,,,,15316,Paramount Channel (pl),paramount.png,Poľské,||,,,,,
,,,,,15317,Comedy Central (pl),comedycentral.png,Poľské,||,,,,,
,,,,,15318,Polsat Comedy Central Extra (pl),comedycentralpolsat.png,Poľské,||,,,,,
,,,,,15325,Echo24,echo24.png,Poľské,||,,,,,
,,,,,15411,Sportowa TV,sportowa.png,Poľské,||,,,,,
,,,,,15433,National Geographic (pl),ng.png,Poľské,||,,,,,
,,,,,15434,National Geographic Wild (pl),ngwild.png,Poľské,||,,,,,
,,,,,15435,FOX (pl),fox.png,Poľské,||,,,,,
,,,,,15436,Eleven Sports 1,elevensports1.png,Poľské,||,,,,,
,,,,,15437,Eleven Sports 2,elevensports2.png,Poľské,||,,,,,
,,,,,15438,Eleven Sports 3,elevensports3.png,Poľské,||,,,,,
,,,,,15439,Eleven Sports 4,elevensports4.png,Poľské,||,,,,,
,,,,,15443,TVN24 BiS,tvn24bis.png,Poľské,||,,,,,
,,,,,15456,WP,wp.png,Poľské,||,,,,,
,,,,,15457,13.tv,13pl.png,Poľské,||,,,,,
,,,,,15458,News24,news24.png,Poľské,||,,,,,
,,,,,16,3SAT,3sat.png,Nemecké,||,,,,,
,,,,,1121,ANIXE HD,anixe.png,Nemecké,||,,,,,
,,,,,17,ARD,daserste.png,Nemecké,||,,,,,
,,,,,81,ARTE,ARTE.png,Nemecké,||,,,,,
,,,,,198,ATV (de),atv_de.png,Nemecké,||,,,,,
,,,,,214,BR,br.png,Nemecké,||,,,,,
,,,,,169,ARD-alpha,br_alpha.png,Nemecké,||,,,,,
,,,,,583,Deluxe Lounge HD,deluxeloungehd.png,Nemecké,||,,,,,
,,,,,584,Deluxe Music,deluxemusic.png,Nemecké,||,,,,,
,,,,,154,Deutsche Welle,DW.png,Nemecké,||,,,,,
,,,,,18,SPORT1 (DSF),DSF.png,Nemecké,||,,,,,
,,,,,148,HR-fernsehen,hr.png,Nemecké,||,,,,,
,,,,,23,Kabel1,Kabel1.png,Nemecké,||,,,,,
,,,,,85,Kika,Kika.png,Nemecké,||,,,,,
,,,,,155,Welt,welt.png,Nemecké,||,,,,,
,,,,,149,n-tv,ntv.png,Nemecké,||,,,,,
,,,,,253,MTV Germany,mtv.png,Nemecké,||,,,,,
,,,,,511,MDR,mdr.png,Nemecké,||,,,,,
,,,,,152,NDR Fernsehen,NDR.png,Nemecké,||,,,,,
,,,,,19,ORF1,orf1.png,Nemecké,||,,,,,
,,,,,20,ORF2,orf2.png,Nemecké,||,,,,,
,,,,,786,ORF3,orf3.png,Nemecké,||,,,,,
,,,,,35,PRO7,PRO7.png,Nemecké,||,,,,,
,,,,,213,Phoenix,phoenix.png,Nemecké,||,,,,,
,,,,,21,RTL,RTL.png,Nemecké,155||,,,,,
,,,,,22,RTL2,RTL2.png,Nemecké,156||,,,,,
,,,,,788,RTL Nitro,rtlnitro.png,Nemecké,||,,,,,
,,,,,512,Sixx,sixx.png,Nemecké,||,,,,,
,,,,,135,RBB Berlin,rbb1.png,Nemecké,||,,,,,
,,,,,24,SAT1,SAT1.png,Nemecké,||,,,,,
,,,,,143,Super RTL,SuperRTL.png,Nemecké,||,,,,,
,,,,,146,SWR Fernsehen,SWR.png,Nemecké,||,,,,,
,,,,,803,tagesschau24,tagesschau24.png,Nemecké,||,,,,,
,,,,,25,VOX,VOX.png,Nemecké,158||,,,,,
,,,,,36,VIVA,VIVA.png,Nemecké,||,,,,,
,,,,,151,WDR Fernsehen,WDR.png,Nemecké,||,,,,,
,,,,,26,ZDF,ZDF.png,Nemecké,||,,,,,
,,,,,162,ZDFneo,zdf_neo.png,Nemecké,||,,,,,
,,,,,633,ZDFinfo,zdf_info.png,Nemecké,||,,,,,
,,,,,1191,ARD One,ard_one.png,Nemecké,||,,,,,
,,,,,1202,SAT1 Gold,sat1gold.png,Nemecké,||,,,,,
,,,,,1203,Disney Channel (de),disneychannel.png,Nemecké,||,,,,,
,,,,,1468,AstroTV,astrotv.png,Nemecké,||,,,,,
,,,,,1476,FOLX,folx.png,Nemecké,||,,,,,
,,,,,1477,One music,onemusic.png,Nemecké,||,,,,,
,,,,,1478,Zwei music,zweimusic.png,Nemecké,||,,,,,
,,,,,1479,Adria,adria.png,Nemecké,||,,,,,
,,,,,183,Adult Channel,adult_channel.png,Anglické,||,,,,,
,,,,,95,Al Jazeera,aljazeera.png,Anglické,149||,,,,,
,,,,,1101,Alibi SD Ireland,alibi.png,Anglické,||,,,,,
,,,,,193,Arirang,arirang.png,Anglické,||,,,,,
,,,,,1117,AnimalPlanet UK,animal_planet.png,Anglické,||,,,,,
,,,,,1105,At the Races,attheraces.png,Anglické,||,,,,,
,,,,,638,B in Balance,bib.png,Anglické,||,,,,,
,,,,,105,Baby TV,babytv.png,Anglické,99||,,,,,
,,,,,837,BBC One,bbcone.png,Anglické,||,,,,,
,,,,,838,BBC Two,bbctwo.png,Anglické,||,,,,,
,,,,,840,BBC Four,bbcfour.png,Anglické,||,,,,,
,,,,,839,CBBC,bbcthree.png,Anglické,||,,,,,
,,,,,52,BBC Entertainment,bbcworld.png,Anglické,||,,,,,
,,,,,190,BBC World News,bbcworld.png,Anglické,143||,,,,,
,,,,,1097,BeIn Sports 11 HD,beinsports11hd.png,Anglické,||,,,,,
,,,,,1098,BeIn Sports 12 HD,beinsports12hd.png,Anglické,||,,,,,
,,,,,167,Bloomberg,bloomberg.png,Anglické,145||,,,,,
,,,,,49,Blue Hustler,BlueHustler.png,Anglické,||,,,,,
,,,,,64,Boomerang,Boomerang.png,Anglické,97|165|,,,,,
,,,,,185,Brazzers TV Europe,brazzers.png,Anglické,||,,,,,
,,,,,1084,BT Sport 1 HD,btsport1hd.png,Anglické,||,,,,,
,,,,,1085,BT Sport 2 HD,btsport2hd.png,Anglické,||,,,,,
,,,,,1058,BT Sport ESPN SD,btsportespn.png,Anglické,||,,,,,
,,,,,1051,BT Sport Europe HD,btsporteurope.png,Anglické,||,,,,,
,,,,,1093,beIN LaLiga,canal_ligahd.png,Anglické,||,,,,,
,,,,,45,Cartoon Network (en2),CNT.png,Anglické,96||,,,,,
,,,,,559,CCTV News,cctv-news.png,Anglické,||,,,,,
,,,,,513,CCTV9,cctv9.png,Anglické,||,,,,,
,,,,,29,CNN International,CNN.png,Anglické,142||,,,,,
,,,,,226,CNBC Europe,CNBC.png,Anglické,||,,,,,
,,,,,203,C Music TV,c_music.png,Anglické,129||,,,,,
,,,,,721,Comedy Central,comedycentral.png,Anglické,121||,,,,,
,,,,,1066,Crime and Investigation UK,ci.png,Anglické,||,,,,,
,,,,,1087,Dave SD UK,dave.png,Anglické,||,,,,,
,,,,,172,Discovery EN,Discovery.png,Anglické,||,,,,,
,,,,,1102,Discovery History SD,discoveryhistory.png,Anglické,||,,,,,
,,,,,1116,Discovery Home and Health SD UK,discoveryhomeandhealth.png,Anglické,||,,,,,
,,,,,567,Disney Junior,disney-junior.png,Anglické,93||,,,,,
,,,,,1104,Disney Junior HD UK,disneyjuniorhd.png,Anglické,||,,,,,
,,,,,1103,Disney XD,disneyxdhd.png,Anglické,||,,,,,
,,,,,733,DocuBox HD,docubox.png,Anglické,|136|,,,,,
,,,,,165,E! Entertainment,E.png,Anglické,||,,,,,
,,,,,1083,E4 HD UK,e4hd.png,Anglické,||,,,,,
,,,,,1064,Eden HD,eden.png,Anglické,||,,,,,
,,,,,682,English Club TV,english-club.png,Anglické,||,,,,,
,,,,,731,Eroxxx HD,eroxxxhd.png,Anglické,175||,,,,,
,,,,,998,Eurochannel,eurochannel.png,Anglické,||,,,,,
,,,,,1063,Eurosport HD British,eurosport1british.png,Anglické,||,,,,,
,,,,,1086,Eurosport 2 HD British,eurosport2british.png,Anglické,||,,,,,
,,,,,51,Extreme Sports,Extreme.png,Anglické,69||,,,,,
,,,,,734,FashionBox HD,fashionboxhd.png,Anglické,||,,,,,
